part,op_index,op_name,gt_dia,kind,open_sides,fillet_radius,depth,area,w,l,det_idx,matched_by,max_inscribed,hull_ratio
featured_part_07906,10,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.7,29.9,3080.93,47.0,65.7,0,poly,47.0,1.0
featured_part_07906,11,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.6,29.9,2838.71,38.4,74.1,2,poly,38.4,1.0
featured_part_07906,12,MILL_RECTANGULAR_POCKET,20.0,center,0,12.4,37.9,6895.56,68.7,103.1,1,poly,68.7,0.9921
featured_part_07906,13,MILL_SLOT,8.0,edge,1,4.7,25.9,7661.28,63.8,121.1,3,poly,63.8,0.9928
featured_part_07907,7,MILL_RECTANGULAR_POCKET,16.0,center,0,4.2,25.9,835.71,18.7,45.5,2,near,18.7,1.0
featured_part_07907,8,MILL_RECTANGULAR_POCKET,8.0,center,0,4.2,25.9,835.71,18.7,45.5,2,near,18.7,1.0
featured_part_07907,9,MILL_SLOT,12.0,edge,1,7.2,18.5,8057.75,50.0,161.6,0,poly,50.0,1.0
featured_part_07907,10,MILL_SLOT,16.0,edge,1,9.4,30.1,5456.31,51.3,107.1,3,poly,51.3,1.0
featured_part_07907,11,MILL_SLOT,12.0,edge,1,6.8,37.9,11164.29,63.8,175.3,4,poly,63.8,1.0
featured_part_07909,15,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,9756.15,26.3,394.7,0,poly,26.299,0.9398
featured_part_07910,2,MILL_RECTANGULAR_POCKET,25.0,center,0,14.5,37.9,15103.88,98.8,154.7,0,poly,98.8,1.0
featured_part_07911,6,MILL_RECTANGULAR_POCKET,10.0,center,0,6.3,37.9,865.29,15.4,58.4,4,near,15.4,1.0001
featured_part_07911,7,MILL_RECTANGULAR_POCKET,16.0,center,0,11.7,29.7,4902.51,50.1,100.2,1,poly,50.1,1.0
featured_part_07911,8,MILL_SLOT,12.0,edge,1,6.9,37.9,6465.77,57.4,113.0,0,poly,57.4,1.0
featured_part_07911,9,MILL_SLOT,16.0,edge,1,9.3,37.9,5518.82,66.3,83.8,2,poly,66.3,1.0
featured_part_07911,10,MILL_SLOT,16.0,edge,1,13.2,32.7,7171.69,46.3,175.2,3,poly,46.3,0.8923
featured_part_07913,6,MILL_OPEN_POCKET,12.0,edge,1,6.8,37.9,13716.65,91.0,152.8,1,poly,91.0,0.9879
featured_part_07913,7,MILL_SLOT,12.0,edge,1,7.2,31.5,12474.43,81.2,153.9,2,poly,81.2,1.0
featured_part_07913,8,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,9933.24,23.6,420.9,0,poly,23.599,1.0
featured_part_07914,5,MILL_SLOT,12.0,edge,1,6.6,12.6,4990.8,43.1,119.6,0,poly,43.1,0.9717
featured_part_07914,6,MILL_RECTANGULAR_SLOT,12.0,slot,2,0.0,35.8,4488.62,14.2,316.1,1,poly,14.199,1.0
featured_part_07983,11,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.4,37.9,7760.07,86.9,89.4,2,poly,86.9,1.0
featured_part_07983,12,MILL_RECTANGULAR_POCKET,25.0,center,0,13.1,28.2,9463.82,68.7,139.9,1,poly,68.7,1.0
featured_part_07983,13,MILL_SLOT,16.0,edge,1,8.6,37.9,9926.66,64.0,155.6,0,poly,64.0,1.0
featured_part_07985,8,MILL_RECTANGULAR_POCKET,20.0,center,0,13.2,37.9,1213.87,31.2,43.7,1,near,31.2,1.0002
featured_part_07985,9,MILL_RECTANGULAR_POCKET,12.0,center,0,8.0,31.4,671.3,17.8,40.8,4,near,17.8,1.0001
featured_part_07985,10,MILL_RECTANGULAR_POCKET,20.0,center,0,13.2,37.9,1213.87,31.2,43.7,1,near,31.2,1.0002
featured_part_07985,11,MILL_SLOT,15.0,edge,1,8.9,21.6,6836.08,58.1,129.8,2,poly,58.1,0.9106
featured_part_07985,12,MILL_SLOT,12.0,edge,1,7.8,13.4,11423.51,70.2,163.1,3,poly,70.2,1.0
featured_part_07986,4,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.9,25.9,10423.94,98.0,106.4,0,poly,98.0,1.0
featured_part_07986,5,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,13.0,13.4,25123.41,153.6,163.8,1,poly,153.6,1.0
featured_part_07986,6,MILL_OPEN_POCKET,25.4,slot,2,0.0,30.4,19634.34,41.9,468.6,2,poly,41.898,1.0
featured_part_07986,7,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,30.4,19634.34,41.9,468.6,2,poly,41.898,1.0
featured_part_07987,6,MILL_RECTANGULAR_POCKET,16.0,center,0,9.2,29.4,7164.78,67.2,107.7,0,poly,67.2,1.0
featured_part_07989,6,MILL_RECTANGULAR_POCKET,6.0,center,0,4.0,25.9,10830.51,95.5,120.0,0,poly,95.5,0.9462
featured_part_07989,7,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,49.3,14178.69,33.3,431.6,1,poly,33.298,0.9865
featured_part_07991,12,MILL_RECTANGULAR_POCKET,12.0,center,0,7.6,31.1,24804.57,159.9,164.1,0,poly,159.9,0.9471
featured_part_07992,14,MILL_RECTANGULAR_POCKET,6.0,center,0,3.3,25.9,20012.49,130.5,155.7,0,poly,130.5,0.9854
featured_part_07993,2,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,7.7,37.9,8274.98,89.5,92.6,2,poly,89.5,1.0
featured_part_07993,3,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.7,37.9,5960.15,70.9,84.2,3,poly,70.9,1.0
featured_part_07993,4,MILL_RECTANGULAR_POCKET,16.0,center,0,9.2,37.9,10882.14,89.5,122.4,1,poly,89.5,1.0
featured_part_07993,5,MILL_RECTANGULAR_SLOT,24.0,slot,2,0.0,24.9,10376.47,24.7,420.1,0,poly,24.699,1.0
featured_part_07994,5,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,13.0,27.7,17991.45,115.6,157.8,1,poly,115.6,0.9883
featured_part_07994,6,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,12.8,27.8,19366.62,114.6,169.3,2,poly,114.6,1.0
featured_part_07994,7,MILL_RECTANGULAR_SLOT,45.0,edge,1,0.0,8.0,17133.25,47.5,360.7,0,poly,47.498,1.0
featured_part_07995,7,MILL_RECTANGULAR_POCKET,20.0,center,0,13.1,28.6,3559.29,43.1,86.0,2,near,43.1,1.0001
featured_part_07995,8,MILL_RECTANGULAR_POCKET,20.0,center,0,13.1,28.6,3559.29,43.1,86.0,2,near,43.1,1.0001
featured_part_07995,9,MILL_SLOT,20.0,edge,1,11.0,37.9,8362.63,61.6,136.6,1,poly,61.6,1.0
featured_part_07995,10,MILL_SLOT,12.0,edge,1,6.1,24.8,8136.91,89.2,91.4,3,poly,89.2,1.0
featured_part_07996,4,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,31.2,13173.48,27.6,477.3,0,poly,27.599,1.0
featured_part_07998,17,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,7.1,37.9,3822.71,59.5,69.5,1,poly,59.5,0.9268
featured_part_07998,18,MILL_RECTANGULAR_POCKET,25.0,center,0,14.4,37.8,17972.71,111.3,163.4,0,poly,111.3,0.998
featured_part_07999,6,MILL_SLOT,6.0,edge,1,3.6,25.8,15772.36,110.8,142.4,0,poly,110.8,1.0
featured_part_07999,7,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,34.7,8799.84,24.1,374.1,1,poly,24.1,0.976
featured_part_08000,3,MILL_OPEN_POCKET,20.0,edge,1,13.4,17.4,5975.9,65.8,97.1,2,poly,65.8,0.9471
featured_part_08000,4,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,6470.1,27.3,237.0,0,poly,27.299,1.0
featured_part_08000,5,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,52.9,8413.5,35.5,237.0,1,poly,35.498,1.0
featured_part_08002,8,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,8.5,37.9,11156.65,91.5,122.1,0,poly,91.5,1.0
featured_part_08002,9,MILL_SLOT,16.0,edge,1,8.8,18.1,9762.49,78.5,126.4,1,poly,78.5,0.9872
featured_part_08003,7,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.5,25.9,5802.85,55.3,106.7,1,poly,55.3,0.9839
featured_part_08003,8,MILL_RECTANGULAR_POCKET,25.0,center,0,9.0,33.4,3066.07,36.0,87.1,2,near,36.0,1.0
featured_part_08003,9,MILL_RECTANGULAR_POCKET,16.0,center,0,9.0,33.4,3066.07,36.0,87.1,2,near,36.0,1.0
featured_part_07974,7,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,8.5,22.3,3039.22,51.6,59.2,0,poly,51.6,1.0
featured_part_07974,8,MILL_RECTANGULAR_POCKET,10.0,center,0,5.7,29.9,2981.92,52.7,67.6,1,poly,52.7,0.8436
featured_part_07975,14,MILL_RECTANGULAR_POCKET,8.0,center,0,5.0,17.7,8286.33,78.9,106.7,0,poly,78.9,0.9868
featured_part_07977,4,MILL_RECTANGULAR_POCKET,16.0,center,0,10.3,37.9,1355.59,28.2,51.3,2,near,28.2,1.0001
featured_part_07977,5,MILL_SLOT,16.0,edge,1,13.9,37.9,17938.34,116.0,156.5,0,poly,116.0,0.9927
featured_part_07977,6,MILL_SLOT,12.0,center,0,10.3,37.9,1355.59,28.2,51.3,2,near,28.2,1.0001
featured_part_07977,7,MILL_SLOT,16.0,edge,1,9.8,37.9,11036.14,91.7,120.8,3,poly,91.7,1.0
featured_part_07978,2,MILL_RECTANGULAR_POCKET,16.0,center,0,9.8,24.1,13823.87,112.6,126.1,1,poly,112.6,0.9793
featured_part_07978,3,MILL_SLOT,22.0,edge,1,11.9,12.8,6942.22,74.5,94.0,0,poly,74.5,1.0
featured_part_07979,4,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.3,29.9,4160.81,68.6,71.9,0,poly,68.6,0.8446
featured_part_07979,5,MILL_RECTANGULAR_POCKET,20.0,center,0,12.0,37.9,765.5,26.7,33.3,1,near,26.7,1.0002
featured_part_07979,6,MILL_SLOT,8.0,edge,1,4.4,25.9,4136.8,62.9,65.9,2,poly,62.9,1.0
featured_part_07979,7,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,35.7,6503.7,28.5,228.2,3,poly,28.499,1.0
featured_part_07980,6,MILL_RECTANGULAR_POCKET,10.0,center,0,5.9,22.9,7311.29,72.8,120.6,1,poly,72.8,0.8356
featured_part_07980,7,MILL_RECTANGULAR_POCKET,10.0,center,0,5.5,29.9,1438.51,22.6,64.8,2,near,22.6,1.0
featured_part_07980,8,MILL_RECTANGULAR_SLOT,28.0,edge,1,0.0,11.1,7390.31,28.9,290.7,0,poly,28.9,0.8797
featured_part_07981,7,MILL_CORNER_NOTCH_RECTANGULAR,24.0,corner,2,12.5,7.6,6549.71,81.1,94.1,0,poly,81.1,0.862
featured_part_07981,8,MILL_RECTANGULAR_POCKET,16.0,center,0,9.0,28.4,1048.27,27.6,40.5,1,near,27.6,1.0001
featured_part_07982,1,MILL_RECTANGULAR_POCKET,6.0,center,0,3.6,15.5,19895.27,141.0,144.0,2,poly,141.0,0.9804
featured_part_07982,2,MILL_SLOT,20.0,edge,1,11.7,37.9,8306.58,85.1,98.3,0,poly,85.1,1.0
featured_part_07982,3,MILL_SLOT,6.0,edge,1,3.2,25.9,14723.1,87.3,171.4,1,poly,87.3,0.9842
featured_part_08013,5,MILL_RECTANGULAR_POCKET,6.0,center,0,9.3,37.9,2081.76,44.0,49.0,1,near,44.0,1.0001
featured_part_08013,6,MILL_RECTANGULAR_POCKET,18.0,center,0,9.3,37.9,2081.76,44.0,49.0,1,near,44.0,1.0001
featured_part_08013,7,MILL_RECTANGULAR_POCKET,10.0,center,0,5.6,29.9,3869.38,47.0,82.9,2,poly,47.0,1.0
featured_part_08014,2,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,7.8,37.9,5945.42,67.1,88.8,0,poly,67.1,1.0
featured_part_08014,3,MILL_SLOT,6.0,edge,1,3.8,25.9,7733.3,67.3,115.0,1,poly,67.3,1.0
featured_part_08015,1,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,8.7,37.9,4405.04,48.8,90.6,2,poly,48.8,1.0
featured_part_08015,2,MILL_OPEN_POCKET,16.0,edge,1,12.8,37.9,10735.08,82.8,130.5,0,poly,82.8,1.0
featured_part_08015,3,MILL_SLOT,16.0,edge,1,12.8,37.9,10735.08,82.8,130.5,0,poly,82.8,1.0
featured_part_08018,6,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.1,37.9,7960.25,83.7,95.2,1,poly,83.7,1.0
featured_part_08018,7,MILL_RECTANGULAR_POCKET,20.0,center,0,14.4,37.9,9941.87,99.9,101.3,0,poly,99.9,1.0
featured_part_08018,8,MILL_SLOT,8.0,edge,1,4.8,25.9,9516.49,88.7,107.4,2,poly,88.7,1.0
featured_part_08018,9,MILL_SLOT,20.0,edge,1,14.3,26.4,10185.59,91.4,112.4,3,poly,91.4,1.0
featured_part_08019,3,MILL_SLOT,20.0,edge,1,13.9,30.6,19599.95,121.2,162.4,0,poly,121.2,1.0
featured_part_08021,6,MILL_RECTANGULAR_POCKET,10.0,center,0,5.1,29.9,15525.41,110.5,165.1,0,poly,110.5,0.8521
featured_part_08021,7,MILL_RECTANGULAR_POCKET,25.4,center,0,13.8,37.9,2262.07,34.9,69.5,1,near,34.9,1.0001
featured_part_08021,8,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,52.9,14249.81,33.5,426.8,2,poly,33.5,0.9966
featured_part_08022,14,MILL_RECTANGULAR_POCKET,16.0,center,0,9.4,37.904,26458.39,153.2,173.2,0,poly,153.2,1.0
featured_part_08025,2,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.1,37.9,5940.94,68.3,87.1,0,poly,68.3,1.0
featured_part_08025,3,MILL_CORNER_NOTCH_RECTANGULAR,28.0,corner,2,14.3,24.3,5654.12,70.0,81.4,1,poly,70.0,1.0
featured_part_08025,4,MILL_RECTANGULAR_POCKET,12.0,center,0,6.1,37.0,10330.06,78.5,132.0,2,poly,78.5,1.0
featured_part_08047,3,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,27.0,8082.5,37.4,238.8,0,poly,37.398,0.905
featured_part_08048,3,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,10.3,35.7,18238.32,120.4,153.6,0,poly,120.4,0.9874
featured_part_08049,7,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,4.5,19.0,6686.67,62.3,107.4,0,poly,62.3,1.0
featured_part_08050,7,MILL_RECTANGULAR_POCKET,8.0,center,0,4.9,25.901,15978.19,108.1,148.0,0,poly,108.1,1.0
featured_part_08050,8,MILL_RECTANGULAR_SLOT,20.0,center,0,0.0,28.101,7297.17,26.5,295.4,1,poly,26.499,0.9322
featured_part_08051,7,MILL_RECTANGULAR_POCKET,20.0,center,0,12.2,37.9,10197.91,70.0,150.3,0,poly,70.0,0.9812
featured_part_08053,11,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,13.6,31.7,3118.39,55.6,56.8,0,poly,55.6,1.0
featured_part_08053,12,MILL_SLOT,16.0,edge,1,13.9,37.9,3116.27,37.2,86.0,1,poly,37.2,1.0
featured_part_08053,13,MILL_SLOT,16.0,edge,1,9.9,22.2,5908.75,43.2,142.7,2,poly,43.2,0.9651
featured_part_08055,3,MILL_RECTANGULAR_POCKET,16.0,center,0,9.0,37.9,14049.64,88.3,159.9,0,poly,88.3,1.0
featured_part_08058,6,MILL_RECTANGULAR_POCKET,6.0,center,0,3.8,5.7,14058.4,116.0,121.3,0,poly,116.0,1.0
featured_part_08058,7,MILL_SLOT,7.9,edge,1,4.0,7.8,12052.05,77.9,154.8,1,poly,77.9,1.0
featured_part_08036,6,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,14.6,37.9,2176.82,46.4,47.9,0,poly,46.4,1.0
featured_part_08036,7,MILL_SLOT,16.0,edge,1,9.5,37.9,4194.56,41.1,103.0,1,poly,41.1,1.0
featured_part_08037,8,MILL_RECTANGULAR_POCKET,25.0,center,0,13.7,37.9,7340.3,72.9,102.9,0,poly,72.9,1.0
featured_part_08037,9,MILL_RECTANGULAR_POCKET,6.0,center,0,10.8,37.9,910.76,24.3,41.6,3,near,24.3,1.0002
featured_part_08037,10,MILL_RECTANGULAR_POCKET,16.0,center,0,10.8,37.9,910.76,24.3,41.6,3,near,24.3,1.0002
featured_part_08037,11,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,31.1,5365.6,19.0,282.4,1,poly,18.999,1.0
featured_part_08038,11,MILL_SLOT,6.0,edge,1,3.9,25.9,9876.22,73.1,138.9,0,poly,73.1,0.9733
featured_part_08039,3,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,37.9,6683.52,17.7,377.6,0,poly,17.699,1.0
featured_part_08042,3,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.2,29.9,16145.77,111.5,169.0,0,poly,111.5,0.8571
featured_part_08042,4,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,8.9,8.8,9941.3,60.5,164.6,4,poly,60.5,1.0
featured_part_08042,5,MILL_RECTANGULAR_POCKET,25.0,center,0,12.7,37.9,2691.93,48.3,58.6,2,near,48.3,1.0001
featured_part_08042,6,MILL_RECTANGULAR_POCKET,16.0,center,0,9.8,37.9,10918.71,78.3,140.5,3,poly,78.3,1.0
featured_part_08042,7,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,38.8,16272.48,33.6,484.3,1,poly,33.598,1.0
featured_part_08044,3,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,8904.4,22.6,394.0,0,poly,22.599,1.0
featured_part_08045,2,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,4.0,25.9,6592.47,71.0,92.9,1,poly,71.0,1.0
featured_part_08045,3,MILL_RECTANGULAR_POCKET,6.0,center,0,3.3,21.1,8066.41,87.4,92.4,0,poly,87.4,1.0
featured_part_08046,5,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,7.3,37.9,8436.44,53.4,158.2,0,poly,53.4,1.0
featured_part_08046,6,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,9.5,37.4,12875.15,92.9,138.8,1,poly,92.9,1.0
featured_part_08046,7,MILL_SLOT,12.0,edge,1,6.4,11.4,10983.85,97.1,113.3,3,poly,97.1,1.0
featured_part_08046,8,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,37.9,14132.58,29.4,480.7,2,poly,29.399,1.0
featured_part_08059,3,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.7,25.9,3625.44,48.9,74.2,4,poly,48.9,1.0
featured_part_08059,4,MILL_RECTANGULAR_POCKET,12.0,center,0,6.3,37.9,7612.57,84.4,90.6,0,poly,84.4,1.0
featured_part_08059,5,MILL_RECTANGULAR_POCKET,18.0,center,0,10.9,29.9,1528.74,31.3,52.1,3,near,31.3,1.0001
featured_part_08059,6,MILL_RECTANGULAR_POCKET,18.0,center,0,10.9,29.9,1528.74,31.3,52.1,3,near,31.3,1.0001
featured_part_08059,7,MILL_RECTANGULAR_SLOT,12.0,slot,2,0.0,37.9,4529.91,15.9,284.9,1,poly,15.899,1.0
featured_part_08060,6,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.4,28.5,5003.14,48.4,103.5,0,poly,48.4,1.0
featured_part_08061,7,MILL_RECTANGULAR_POCKET,16.0,center,0,9.1,22.5,7104.66,80.1,97.0,0,poly,80.1,0.9229
featured_part_08062,3,MILL_SLOT,24.0,edge,1,12.1,17.9,8715.64,92.6,94.8,0,poly,92.6,1.0
featured_part_08063,2,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,25.3,13730.08,28.7,478.4,0,poly,28.699,1.0
featured_part_08064,5,MILL_OPEN_POCKET,20.0,center,0,12.4,37.9,13008.83,82.4,170.6,0,poly,82.4,0.9359
featured_part_08065,4,MILL_RECTANGULAR_POCKET,12.0,center,0,7.7,37.9,7900.35,74.8,106.3,0,poly,74.8,1.0
featured_part_08066,3,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.4,25.9,3623.92,64.8,65.1,0,poly,64.8,0.8596
featured_part_08066,4,MILL_RECTANGULAR_POCKET,16.0,center,0,10.0,37.9,592.08,22.3,30.4,1,near,22.3,1.0002
featured_part_08027,4,MILL_SLOT,8.0,edge,1,4.5,25.9,16000.02,103.3,156.4,0,poly,103.3,0.9909
featured_part_08028,7,MILL_RECTANGULAR_POCKET,16.0,center,0,9.7,15.8,6112.1,74.1,88.9,1,poly,74.1,0.9394
featured_part_08028,8,MILL_SLOT,16.0,edge,1,12.7,37.9,6766.0,43.9,155.7,0,poly,43.9,1.0
featured_part_08028,9,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,30.9,9030.66,24.6,367.1,2,poly,24.599,1.0
featured_part_08029,6,MILL_RECTANGULAR_POCKET,16.0,center,0,9.9,37.9,1500.44,22.1,71.7,2,near,22.1,1.0001
featured_part_08029,7,MILL_SLOT,8.0,edge,1,4.7,25.9,6957.28,58.8,144.0,0,poly,58.8,0.8226
featured_part_08029,8,MILL_SLOT,16.0,edge,1,12.9,37.9,8097.66,61.7,132.4,3,poly,61.7,1.0
featured_part_08029,9,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,50.3,11953.75,36.5,327.5,1,poly,36.498,1.0
featured_part_08030,7,MILL_RECTANGULAR_POCKET,16.0,center,0,9.4,37.9,14355.11,104.8,137.7,0,poly,104.8,1.0
featured_part_08031,14,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.2,29.9,10705.43,92.1,116.3,0,poly,92.1,1.0
featured_part_08031,15,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,9.9,34.7,6887.54,81.9,109.7,1,poly,81.9,0.7684
featured_part_08031,16,MILL_RECTANGULAR_POCKET,16.0,center,0,9.9,37.9,2075.86,41.3,52.3,2,near,41.3,1.0001
featured_part_08031,17,MILL_SLOT,6.0,edge,1,3.5,24.3,14970.25,119.9,124.9,3,poly,119.9,1.0
featured_part_08031,18,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,52.9,12778.15,38.5,331.9,4,poly,38.498,1.0
featured_part_08033,5,MILL_RECTANGULAR_POCKET,8.0,center,0,5.0,29.9,2583.78,34.1,76.4,2,near,34.1,1.0
featured_part_08033,6,MILL_RECTANGULAR_POCKET,8.0,center,0,5.0,29.9,2583.78,34.1,76.4,2,near,34.1,1.0
featured_part_08033,7,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,37.1,3632.04,17.7,205.2,0,poly,17.699,1.0
featured_part_08034,6,MILL_CORNER_NOTCH_RECTANGULAR,28.0,edge,1,14.7,11.8,4170.69,67.9,69.1,0,poly,67.9,0.8978
featured_part_08034,7,MILL_RECTANGULAR_POCKET,12.0,center,0,9.5,22.5,474.83,21.0,26.3,1,near,21.0,1.0002
featured_part_08034,8,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,11865.85,28.3,425.7,2,poly,28.299,0.9849
featured_part_08035,3,MILL_RECTANGULAR_POCKET,16.0,center,0,8.2,37.9,1235.88,26.4,49.0,1,near,26.4,1.0001
featured_part_08035,4,MILL_SLOT,6.0,center,0,8.2,37.9,1235.88,26.4,49.0,1,near,26.4,1.0001
featured_part_08077,13,MILL_SLOT,20.0,edge,1,12.5,37.9,10757.03,90.7,122.4,0,poly,90.7,0.9749
featured_part_08078,5,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,30.7,8797.56,43.9,200.4,0,poly,43.898,1.0
featured_part_08079,2,MILL_SLOT,18.0,edge,1,9.8,19.2,12178.13,71.5,170.9,0,poly,71.5,1.0
featured_part_08081,17,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,10.4,37.9,4346.9,45.8,103.3,0,poly,45.8,0.9233
featured_part_08082,2,MILL_RECTANGULAR_POCKET,14.0,center,0,14.3,15.5,2210.72,48.6,49.1,1,near,48.6,1.0001
featured_part_08082,3,MILL_RECTANGULAR_POCKET,28.0,center,0,14.3,15.5,2210.72,48.6,49.1,1,near,48.6,1.0001
featured_part_08082,4,MILL_SLOT,10.0,edge,1,5.1,15.5,13672.54,96.5,141.8,2,poly,96.5,1.0
featured_part_08083,3,MILL_SLOT,20.0,edge,1,12.8,25.0,3800.58,51.0,75.9,0,poly,51.0,1.0
featured_part_08084,4,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,40.9,9247.73,35.6,264.6,0,poly,35.598,0.9817
featured_part_08085,8,MILL_SLOT,20.0,edge,1,14.1,37.9,14843.43,81.4,183.4,0,poly,81.4,1.0
featured_part_08067,3,MILL_CORNER_NOTCH_RECTANGULAR,8.0,edge,1,4.7,25.9,3438.12,55.8,61.7,2,poly,55.8,1.0
featured_part_08067,4,MILL_RECTANGULAR_POCKET,20.0,center,0,11.0,19.1,7883.69,77.1,103.6,1,poly,77.1,1.0
featured_part_08067,5,MILL_SLOT,20.0,edge,1,11.2,37.9,7602.16,69.6,110.0,0,poly,69.6,1.0
featured_part_08068,2,MILL_RECTANGULAR_SLOT,12.0,slot,2,0.0,33.6,2807.04,12.8,219.3,0,poly,12.799,1.0
featured_part_08069,4,MILL_SLOT,28.0,edge,1,14.1,22.8,13106.38,94.7,139.3,0,poly,94.7,1.0
featured_part_08069,5,MILL_SLOT,8.0,edge,1,4.1,25.9,14317.19,82.8,173.0,1,poly,82.8,1.0
featured_part_08070,4,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,12.5,37.9,5278.27,68.1,78.0,1,poly,68.1,1.0
featured_part_08070,5,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.1,37.9,4104.56,58.5,70.3,2,poly,58.5,1.0
featured_part_08070,6,MILL_OPEN_POCKET,16.0,edge,1,0.0,37.9,24627.73,163.5,172.8,0,poly,136.087,0.9444
featured_part_08071,3,MILL_SLOT,20.0,edge,1,13.5,31.5,5572.13,69.5,81.3,1,poly,69.5,1.0
featured_part_08071,4,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,17.7,8747.76,38.1,229.6,0,poly,38.098,1.0
featured_part_08072,13,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,12.4,28.0,6897.14,77.3,101.6,0,poly,77.3,0.8819
featured_part_08072,14,MILL_RECTANGULAR_POCKET,16.0,center,0,11.0,37.9,648.89,24.6,30.6,1,near,24.6,1.0002
featured_part_08074,10,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,9.2,37.9,1772.84,39.8,45.0,2,poly,39.8,1.0
featured_part_08074,11,MILL_RECTANGULAR_POCKET,16.0,center,0,8.5,26.3,5983.13,63.3,95.5,0,poly,63.3,1.0
featured_part_08074,12,MILL_RECTANGULAR_POCKET,12.0,center,0,8.9,37.9,591.29,20.1,32.8,3,near,20.1,1.0002
featured_part_08074,13,MILL_SLOT,12.0,center,0,8.9,37.9,591.29,20.1,32.8,3,near,20.1,1.0002
featured_part_08075,2,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,9.6,30.9,3209.82,36.7,88.0,0,poly,36.7,1.0
featured_part_08075,3,MILL_RECTANGULAR_POCKET,16.0,center,0,9.5,22.3,10133.93,54.9,186.0,1,poly,54.9,1.0
featured_part_08086,4,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,11.0,23.7,10966.55,94.6,116.2,1,poly,94.6,1.0
