part_id,num_operations,tool_changes,total_toolpath_time_min,total_cutting_time_min
featured_part_08950,12,8,51.5626,51.4759
featured_part_08951,8,5,73.565,73.1441
featured_part_08952,7,4,44.3952,43.5737
featured_part_08953,7,5,41.8782,41.8017
featured_part_08954,9,5,28.6005,28.5873
featured_part_08955,4,1,52.8207,52.7483
featured_part_08956,15,12,23.3597,23.2895
featured_part_08957,4,3,21.2205,20.4131
featured_part_08958,11,4,69.9463,68.9037
featured_part_08959,12,8,75.2147,75.0876
featured_part_08960,5,2,50.5416,50.467
featured_part_08961,7,1,19.1353,19.125
featured_part_08962,8,6,67.325,67.2336
featured_part_08963,6,2,60.0132,59.9436
featured_part_08964,7,5,40.1651,40.1527
featured_part_08965,9,6,42.8129,41.7765
featured_part_08966,10,6,58.4512,58.4115
featured_part_08968,12,10,32.2372,32.19
featured_part_08969,11,6,31.4098,31.2913
featured_part_08970,6,5,8.8852,8.8639
featured_part_08971,2,0,27.0641,27.0603
featured_part_08972,15,12,123.3205,121.2014
featured_part_08973,3,2,26.1247,26.0766
featured_part_08974,1,0,20.9224,20.9201
featured_part_08975,24,17,60.7835,60.7395
featured_part_08976,8,3,117.5592,117.3746
featured_part_08977,7,2,19.1575,19.0665
featured_part_08978,8,6,14.5641,14.541
featured_part_08979,5,4,117.7071,117.2229
featured_part_08980,20,13,29.8028,29.7715
featured_part_08982,2,1,25.7688,25.7414
featured_part_08983,18,13,72.9955,72.8611
featured_part_08984,4,1,30.3012,30.2931
featured_part_08985,5,3,94.948,93.4476
featured_part_08987,2,1,48.0013,47.9452
featured_part_08988,3,1,48.5419,48.5181
featured_part_08989,12,7,30.1323,30.0659
featured_part_08990,12,8,26.017,25.9983
featured_part_08991,7,6,97.0465,96.8819
featured_part_08992,19,12,84.1673,82.9547
featured_part_08993,3,1,11.3181,11.3153
featured_part_08994,10,8,22.7021,22.1184
featured_part_08996,8,6,14.7438,14.7053
featured_part_08999,9,2,60.7797,60.7639
featured_part_09000,11,7,98.8748,98.7502
featured_part_09001,8,5,1.5402,1.5281
featured_part_09002,16,10,56.7611,56.6682
featured_part_09003,6,3,52.7852,52.7742
featured_part_09004,10,6,150.3937,150.2221
featured_part_09005,25,17,60.1062,59.4814
featured_part_09006,15,4,160.4684,160.2806
featured_part_09007,16,3,139.2381,138.9831
featured_part_09008,15,3,38.1814,37.3842
featured_part_09009,17,12,182.6288,181.5557
featured_part_09010,6,5,54.8687,54.2814
featured_part_09011,7,1,7.4664,7.4379
featured_part_09012,11,9,223.7975,222.5409
featured_part_09013,13,7,73.1554,72.9391
featured_part_09014,8,5,29.7986,29.4266
featured_part_09015,6,4,88.9041,88.1948
featured_part_09016,9,7,16.6008,16.5292
featured_part_09017,6,5,9.2588,9.2493
featured_part_09018,5,3,46.4733,45.7035
featured_part_09019,4,3,11.2956,11.2681
featured_part_09020,9,3,39.4729,39.387
featured_part_09021,2,1,32.3739,31.9397
featured_part_09022,6,5,92.9761,92.823
featured_part_09023,9,4,53.1097,53.0586
featured_part_09024,8,2,15.7467,15.7149
featured_part_09025,8,4,69.8256,69.7243
featured_part_09026,8,5,27.3365,27.2916
featured_part_09027,7,5,7.0815,7.0661
featured_part_09028,5,4,20.8784,20.6057
featured_part_09029,14,8,60.7252,60.5972
featured_part_09030,8,3,73.4893,72.4926
featured_part_09031,4,2,25.3635,24.4044
featured_part_09032,4,3,71.0878,71.0123
featured_part_09033,13,4,61.6032,59.6779
featured_part_09034,12,9,63.7386,61.5308
featured_part_09035,7,4,33.0281,32.9818
featured_part_09036,9,7,14.8179,14.7776
featured_part_09037,7,2,89.0848,88.9728
featured_part_09038,16,11,12.1136,12.0896
featured_part_09039,14,7,17.2727,17.2396
featured_part_09040,14,5,39.223,38.6984
featured_part_09041,10,6,23.3457,23.313
featured_part_09043,17,12,197.439,194.216
featured_part_09044,1,0,7.0965,7.0785
featured_part_09045,4,3,6.9099,6.6893
featured_part_09046,9,6,37.3149,37.2345
featured_part_09047,18,11,16.9887,16.7749
featured_part_09048,11,2,22.2983,22.2387
featured_part_09049,7,1,48.2842,47.6288
featured_part_09050,14,11,44.8905,43.2338
featured_part_09051,17,12,5.4952,5.4495
featured_part_09052,1,0,7.3018,7.2925
featured_part_09053,5,1,37.4421,37.4331
featured_part_09054,13,4,86.8162,83.0195
featured_part_09055,16,9,179.0587,174.9587
featured_part_09056,4,2,20.5892,20.5523
featured_part_09057,17,12,39.1378,39.0607
featured_part_09058,2,1,60.6322,60.5641
featured_part_09059,9,7,51.396,51.3791
featured_part_09060,4,1,72.8768,72.8176
featured_part_09061,5,2,13.1699,13.1474
featured_part_09062,13,8,89.5363,86.8971
featured_part_09063,18,9,33.1082,32.965
featured_part_09064,10,4,65.1396,65.0329
featured_part_09065,5,2,35.4432,34.503
featured_part_09066,15,9,45.2516,45.1231
featured_part_09067,3,1,32.124,32.0501
featured_part_09068,6,5,9.1919,9.1609
featured_part_09069,10,8,24.0451,23.9684
featured_part_09070,4,2,47.411,47.3396
featured_part_09071,5,3,19.3545,19.3169
featured_part_09072,14,10,193.6336,185.0653
featured_part_09073,8,5,178.8229,178.3651
featured_part_09074,8,6,29.4599,29.4095
featured_part_09075,6,2,31.1414,31.0978
featured_part_09077,17,14,35.0717,33.5248
featured_part_09078,8,5,30.982,30.9055
featured_part_09079,4,3,87.5232,87.4358
featured_part_09080,12,8,46.4966,46.0075
featured_part_09081,9,4,73.3079,73.2069
featured_part_09082,11,9,32.0195,31.0669
featured_part_09083,7,4,25.1731,24.7177
featured_part_09084,8,6,27.6128,27.5635
featured_part_09085,9,7,38.2438,38.1811
featured_part_09086,4,3,21.871,21.8139
featured_part_09088,5,3,44.1652,44.0562
featured_part_09090,4,2,35.3861,35.3335
featured_part_09091,8,7,38.7327,38.6865
featured_part_09092,24,20,135.8411,135.6634
featured_part_09093,16,13,46.485,46.373
featured_part_09094,5,2,4.3537,4.3325
featured_part_09095,12,4,28.2493,28.2037
featured_part_09096,4,2,30.9957,30.1829
featured_part_09097,11,9,77.4159,77.2219
featured_part_09098,6,4,22.1715,20.8422
featured_part_09099,6,2,92.8193,92.7074
featured_part_09100,3,1,19.7678,19.7403
featured_part_09101,6,5,13.9157,13.9007
featured_part_09102,13,9,85.9257,84.9835
featured_part_09105,16,12,53.633,53.482
featured_part_09106,13,6,97.7256,95.9065
featured_part_09107,6,4,149.1066,146.7185
featured_part_09108,2,1,7.5325,7.5291
featured_part_09109,4,2,40.7819,40.727
featured_part_09110,8,4,85.324,85.2433
featured_part_09111,15,4,190.4549,188.4537
featured_part_09112,4,2,50.8463,50.793
featured_part_09113,4,1,37.8842,37.8379
featured_part_09114,14,8,79.3653,77.2226
featured_part_09115,9,4,156.569,156.3316
featured_part_09116,4,3,47.1355,45.7633
featured_part_09117,5,2,13.0593,13.0511
featured_part_09118,4,2,19.7695,19.7429
featured_part_09121,6,2,67.3928,67.3426
featured_part_09122,8,4,23.3702,23.348
featured_part_09125,5,4,7.3057,7.2712
featured_part_09126,10,8,54.5509,54.4946
featured_part_09127,14,9,16.3604,16.2783
featured_part_09128,13,6,121.0123,120.8251
featured_part_09129,9,4,70.0445,69.3002
featured_part_09130,12,8,17.0378,17.0101
featured_part_09131,14,10,29.342,28.6077
featured_part_09132,13,5,84.3823,83.2635
featured_part_09133,13,6,42.0398,41.9631
featured_part_09134,1,0,14.8054,14.8032
featured_part_09136,9,6,57.0944,57.0312
featured_part_09137,5,2,9.1323,9.1111
featured_part_09138,3,2,45.0534,43.8745
featured_part_09139,4,3,281.7591,281.4049
featured_part_09140,9,5,35.1733,34.6967
featured_part_09142,10,5,69.3848,68.1377
featured_part_09143,4,1,86.3289,86.2719
featured_part_09144,21,12,36.6625,36.5877
featured_part_09145,11,4,38.7817,37.2516
featured_part_09146,13,11,54.7314,54.6313
featured_part_09148,7,6,56.9436,56.8557
featured_part_09149,16,12,45.1219,44.1081
featured_part_09150,14,11,49.1529,49.0274
featured_part_09151,15,10,47.1772,44.9061
featured_part_09152,10,7,138.1383,137.1673
featured_part_09153,20,16,146.695,143.6893
featured_part_09154,17,10,36.0644,35.9561
featured_part_09155,8,3,21.8152,21.7854
featured_part_09156,12,7,21.4488,21.0293
featured_part_09157,10,9,69.6824,69.6364
featured_part_09158,6,2,113.547,113.5174
featured_part_09159,9,4,137.6002,136.2817
featured_part_09160,7,3,43.2041,43.154
featured_part_09161,7,6,8.6441,8.6213
featured_part_09162,18,10,136.9359,133.9705
featured_part_09163,4,3,62.3267,61.5568
featured_part_09164,4,1,44.7625,43.061
featured_part_09165,5,2,32.5477,32.069
featured_part_09166,6,2,83.447,82.7743
featured_part_09168,15,11,60.0303,58.4218
featured_part_09170,21,15,264.1658,261.0947
featured_part_09171,20,16,46.9802,46.3841
featured_part_09172,11,8,202.5876,202.406
featured_part_09173,1,0,24.0094,23.933
featured_part_09175,18,14,46.708,46.6347
featured_part_09176,7,4,31.7831,31.2681
featured_part_09177,18,9,19.6706,19.5836
featured_part_09178,12,6,125.0258,122.6432
featured_part_09179,10,6,32.9907,32.9492
featured_part_09180,12,3,74.131,73.9612
featured_part_09181,8,4,113.5141,113.3502
featured_part_09182,7,6,133.2244,133.0788
featured_part_09183,1,0,12.8022,12.771
featured_part_09184,8,7,188.979,188.7808
featured_part_09185,1,0,3.9121,3.9115
featured_part_09186,8,6,142.4319,137.9902
featured_part_09187,5,3,118.3044,117.1175
featured_part_09188,10,8,78.9029,78.7456
featured_part_09189,4,2,21.9618,21.9378
featured_part_09190,9,4,61.3935,61.302
featured_part_09192,6,3,12.9512,12.9375
featured_part_09193,8,5,18.3398,18.3193
featured_part_09194,7,3,132.4853,132.2525
featured_part_09195,3,2,49.7979,49.7255
featured_part_09196,4,3,82.7914,82.6179
featured_part_09197,10,8,38.4005,37.6891
featured_part_09198,12,9,52.9434,52.8262
featured_part_09199,17,12,69.8187,69.7136
featured_part_09200,8,4,102.8137,101.8272
featured_part_09201,11,9,4.273,4.2465
featured_part_09202,12,3,45.3032,45.2423
featured_part_09204,6,5,11.5447,11.5142
featured_part_09205,5,3,36.0012,35.7137
featured_part_09207,9,6,30.8079,30.6662
featured_part_09208,16,10,73.4989,72.5515
featured_part_09209,5,1,207.1664,206.9879
featured_part_09210,8,2,57.9143,57.8425
featured_part_09211,9,6,38.1403,37.5122
featured_part_09212,10,6,85.7546,85.4735
featured_part_09213,8,3,192.8772,192.6495
featured_part_09214,1,0,11.3319,11.3091
featured_part_09215,9,3,133.1508,132.9832
featured_part_09217,6,5,25.3747,25.3651
featured_part_09218,7,2,48.6278,48.1248
featured_part_09219,13,10,91.117,91.0247
featured_part_09220,9,3,26.621,26.5781
featured_part_09221,6,3,90.3526,90.1832
featured_part_09222,13,7,55.3433,55.2658
featured_part_09223,12,3,193.0344,192.553
featured_part_09225,4,3,19.671,19.6545
featured_part_09227,2,1,8.693,8.5477
featured_part_09228,9,2,28.4716,27.6574
featured_part_09229,12,7,78.0129,77.9637
featured_part_09230,18,11,79.0766,78.9282
featured_part_09231,15,3,148.297,148.1213
featured_part_09232,9,6,34.9232,34.8699
featured_part_09233,6,5,16.7481,16.7144
featured_part_09234,1,0,19.8131,19.7742
featured_part_09235,5,3,26.7863,26.1469
featured_part_09236,16,11,27.0897,27.0517
featured_part_09237,9,6,84.0469,82.8425
featured_part_09238,12,2,33.938,33.8974
featured_part_09239,5,2,44.6494,44.5853
featured_part_09240,10,3,48.5121,48.04
featured_part_09241,8,7,11.4093,10.9646
featured_part_09242,8,4,83.2891,80.0594
featured_part_09243,13,10,18.1751,18.1257
featured_part_09244,14,10,75.5583,74.3252
featured_part_09245,8,4,61.8538,61.2355
featured_part_09246,8,6,40.289,38.9206
featured_part_09247,6,3,35.2922,35.2513
featured_part_09249,3,1,21.5484,21.5053
featured_part_09250,5,4,78.988,78.8387
featured_part_09251,10,7,56.219,56.1405
featured_part_09252,8,4,41.4012,41.2651
featured_part_09253,5,2,65.8598,65.8144
featured_part_09254,3,1,76.1593,76.0223
featured_part_09255,10,5,88.5056,88.4242
featured_part_09257,4,3,23.4103,22.6454
featured_part_09258,4,2,31.338,31.2922
featured_part_09259,7,5,30.6979,30.6689
featured_part_09260,5,2,75.2699,74.1557
featured_part_09261,9,3,175.6042,175.4281
featured_part_09262,6,2,65.5715,65.4767
featured_part_09263,14,5,117.4916,117.3007
featured_part_09264,10,5,62.7733,59.8982
featured_part_09265,10,7,61.9835,61.8933
featured_part_09267,6,2,36.7276,36.7095
featured_part_09268,6,1,23.4487,23.4394
featured_part_09269,8,5,140.1507,134.7422
featured_part_09270,4,2,54.6145,51.5872
featured_part_09271,3,1,28.6797,27.4639
featured_part_09272,13,8,52.165,52.0014
featured_part_09273,4,2,84.2059,84.1128
featured_part_09275,9,6,61.0838,58.4312
featured_part_09276,4,2,15.851,15.4995
featured_part_09277,22,18,35.5127,34.849
featured_part_09278,2,1,21.7757,21.7483
featured_part_09279,9,5,32.8495,32.6415
featured_part_09280,7,2,69.7193,69.6363
featured_part_09281,12,3,56.8841,55.9835
featured_part_09283,4,2,97.7567,95.2773
featured_part_09284,18,10,70.1526,70.0395
featured_part_09285,10,8,63.7818,61.6991
featured_part_09286,14,4,28.2931,27.9432
featured_part_09288,4,1,14.0265,14.0219
featured_part_09289,7,3,140.9097,137.5439
featured_part_09290,19,15,107.0291,105.4698
featured_part_09291,15,10,29.6842,29.3159
featured_part_09292,3,2,34.5791,34.5107
featured_part_09293,10,7,13.2421,13.1185
featured_part_09294,10,3,101.7151,100.9253
featured_part_09296,12,7,64.8839,64.7194
featured_part_09297,9,5,119.0771,116.4703
featured_part_09298,9,6,37.6491,37.5601
featured_part_09299,13,3,52.1475,52.0917
featured_part_09300,7,6,20.6402,20.6245
featured_part_09301,21,14,59.7863,59.6841
featured_part_09304,10,7,3.0761,3.0425
featured_part_09306,3,1,30.3403,30.3041
featured_part_09307,19,13,46.0426,45.9368
featured_part_09308,12,8,20.1035,20.061
featured_part_09309,4,2,91.5131,88.7529
featured_part_09310,12,3,27.2374,26.8916
featured_part_09311,8,5,115.7585,115.6777
featured_part_09312,10,9,31.9857,31.9074
featured_part_09313,3,0,16.589,16.5871
featured_part_09314,15,9,201.3054,196.3445
featured_part_09315,10,7,36.0167,35.9965
featured_part_09316,3,2,82.174,81.9467
featured_part_09317,20,14,81.7451,77.9501
featured_part_09318,13,9,98.8708,95.5754
featured_part_09319,7,2,45.0156,44.8892
featured_part_09320,4,2,37.851,37.2868
featured_part_09321,7,3,27.2764,27.2554
featured_part_09322,21,6,26.4715,26.366
featured_part_09323,10,6,89.8212,88.1849
featured_part_09324,2,1,39.5861,39.5374
featured_part_09326,1,0,5.5276,5.5211
featured_part_09327,16,10,65.4626,65.2017
featured_part_09328,14,9,167.3436,162.8597
featured_part_09329,6,2,95.3567,95.2908
featured_part_09330,12,8,67.6332,65.9251
featured_part_09331,7,4,34.8276,34.6092
featured_part_09332,7,3,67.3238,67.2536
featured_part_09333,20,14,29.1164,29.06
featured_part_09334,7,2,34.3583,34.3146
featured_part_09335,8,6,29.1897,29.1269
featured_part_09336,7,5,23.8268,23.7311
featured_part_09337,15,9,58.6648,57.0073
featured_part_09339,5,2,23.0104,22.9961
featured_part_09340,17,14,51.2167,51.1413
featured_part_09341,13,9,12.2763,12.2575
featured_part_09342,10,2,111.0195,110.7983
featured_part_09343,13,3,18.5155,18.1071
featured_part_09344,7,6,39.784,39.7372
featured_part_09345,2,1,16.2895,16.2625
featured_part_09346,18,13,48.8974,47.6138
featured_part_09347,3,2,21.6501,21.2912
featured_part_09348,15,3,21.6063,21.2327
featured_part_09350,14,9,74.3687,72.5749
featured_part_09351,9,7,50.9203,50.8568
featured_part_09352,6,4,74.0867,73.9629
featured_part_09353,6,3,160.7363,160.6667
featured_part_09354,8,5,23.7167,23.704
featured_part_09355,30,22,42.3069,41.7906
featured_part_09356,11,5,78.5015,77.9205
featured_part_09357,12,7,104.3937,103.0833
featured_part_09358,12,8,27.6809,27.6517
featured_part_09359,3,2,93.6302,93.502
featured_part_09360,9,3,111.6544,110.2126
featured_part_09362,11,6,124.4298,124.2682
featured_part_09364,25,20,7.3037,7.2606
featured_part_09366,8,5,21.5381,21.0853
featured_part_09368,16,10,91.0319,90.3921
featured_part_09369,10,3,75.811,74.115
featured_part_09370,17,11,37.4177,37.3378
featured_part_09371,10,8,14.8594,14.83
featured_part_09372,3,2,25.4996,25.4584
featured_part_09373,6,2,22.9778,22.4713
featured_part_09374,14,9,104.1708,103.7723
featured_part_09375,13,8,97.847,97.7066
featured_part_09376,11,9,16.4283,16.3679
featured_part_09377,5,1,48.643,48.556
featured_part_09378,8,4,77.2185,76.3348
featured_part_09379,10,6,57.806,57.7739
featured_part_09380,8,5,28.7692,28.7336
featured_part_09381,5,3,46.6805,44.4191
featured_part_09382,6,3,60.7107,60.6382
featured_part_09383,5,3,9.4153,8.8864
featured_part_09384,9,5,174.5823,172.8037
featured_part_09385,6,4,18.7485,18.6328
featured_part_09386,9,7,47.2174,47.1324
featured_part_09387,1,0,13.6958,13.6624
featured_part_09388,8,2,55.4214,55.4049
featured_part_09390,11,7,11.6979,11.6567
featured_part_09391,12,9,55.8895,55.797
featured_part_09392,10,7,50.6779,50.5987
featured_part_09393,15,3,68.8893,65.8535
featured_part_09394,2,1,14.0601,14.0485
featured_part_09395,19,10,139.905,139.7034
featured_part_09396,4,1,50.9912,50.8832
featured_part_09397,6,3,43.6253,43.5957
featured_part_09398,9,7,27.2573,26.7368
featured_part_09399,21,14,121.1952,121.1012
featured_part_09400,12,3,50.4032,50.3602
featured_part_09401,10,6,44.937,44.864
featured_part_09402,13,8,28.3226,28.2383
featured_part_09404,13,10,4.2688,4.2464
featured_part_09406,9,5,101.4409,101.11
featured_part_09407,10,5,118.8508,118.7732
featured_part_09408,6,5,15.4049,15.3116
featured_part_09409,9,4,218.3307,211.5969
featured_part_09410,9,3,119.5236,119.37
featured_part_09412,21,13,124.3988,124.2075
featured_part_09414,4,1,45.5965,45.5141
featured_part_09415,20,16,7.3441,7.3096
featured_part_09416,7,5,95.2811,95.1913
featured_part_09417,5,2,43.585,43.5349
featured_part_09418,12,5,77.4515,76.8194
featured_part_09419,12,2,39.1041,39.0845
featured_part_09420,17,13,24.805,24.7737
featured_part_09421,7,1,11.4889,11.4788
featured_part_09422,15,11,93.0784,90.1584
featured_part_09423,6,5,15.3266,15.3101
featured_part_09424,8,5,149.2881,148.1465
featured_part_09425,8,4,21.5528,21.4888
featured_part_09427,5,1,81.8919,81.8444
featured_part_09428,6,5,97.348,93.4119
featured_part_09429,10,6,19.9819,19.9126
featured_part_09430,5,3,15.7557,15.7486
featured_part_09431,7,4,34.6436,33.8186
featured_part_09432,16,11,89.9779,89.8905
featured_part_09433,6,4,1.3037,1.2945
featured_part_09434,9,5,169.8056,169.658
featured_part_09435,13,9,12.6699,12.6301
featured_part_09437,11,7,34.5039,34.4844
featured_part_09438,4,1,41.5302,41.4529
featured_part_09439,3,2,19.5641,19.5374
featured_part_09440,7,4,8.7589,8.7179
featured_part_09442,15,8,78.6528,77.9567
featured_part_09445,8,6,39.1811,38.3345
featured_part_09446,3,2,60.0882,59.9869
featured_part_09447,4,1,44.6945,44.6571
featured_part_09448,8,6,17.3081,17.2956
